Mod:Item:MetaData, Localized Name
extrautils2:compresseddirt:2, Triple Compressed Dirt
extrautils2:compresseddirt:3, Quadruple Compressed Dirt
extrautils2:compressedsand:0, Compressed Sand
extrautils2:compressedsand:1, Double Compressed Sand
extrautils2:compressedgravel:0, Compressed Gravel
extrautils2:compressedgravel:1, Double Compressed Gravel
extrautils2:compressednetherrack:0, Compressed Netherrack
extrautils2:compressednetherrack:1, Double Compressed Netherrack
extrautils2:compressednetherrack:2, Triple Compressed Netherrack
extrautils2:compressednetherrack:3, Quadruple Compressed Netherrack
extrautils2:compressednetherrack:4, Quintuple Compressed Netherrack
extrautils2:compressednetherrack:5, Sextuple Compressed Netherrack
extrautils2:glasscutter, Glass Cutter
extrautils2:endershard, Ender Shard
extrautils2:redorchid, Red Orchid
extrautils2:sickle_wood, Wooden Sickle
extrautils2:sickle_stone, Stone Sickle
extrautils2:sickle_iron, Iron Sickle
extrautils2:sickle_gold, Golden Sickle
extrautils2:sickle_diamond, Diamond Sickle
extrautils2:poweroverload, Power Overload
extrautils2:resonator, Resonator
extrautils2:suncrystal, Sun Crystal
extrautils2:spotlight, Spotlight
extrautils2:screen, Screen
extrautils2:decorativesolid:0, Border Stone
extrautils2:decorativesolid:1, Crossed Stone
extrautils2:decorativesolid:2, Polished Stone
extrautils2:decorativesolid:3, Stoneburnt
extrautils2:decorativesolid:4, Sandy Glass
extrautils2:decorativesolid:5, Truchet
extrautils2:decorativesolid:6, Blue Quartz
extrautils2:decorativesolid:7, Quartzburnt
extrautils2:decorativesolid:8, Rainbow Stone
extrautils2:ingredients:0, Resonating Redstone Crystal
extrautils2:ingredients:1, Redstone Gear
extrautils2:ingredients:2, Eye of Redstone
extrautils2:ingredients:3, Lunar Reactive Dust
extrautils2:ingredients:4, Red Coal
extrautils2:ingredients:5, Moon Stone
extrautils2:ingredients:6, Upgrade Speed
extrautils2:ingredients:7, Upgrade Stack
extrautils2:ingredients:8, Upgrade Mining
extrautils2:ingredients:9, Upgrade Base
extrautils2:ingredients:10, Drop of Evil
extrautils2:ingredients:11, Demon Ingot
extrautils2:ingredients:12, Enchanted Ingot
extrautils2:ingredients:13, Wireless RF Heating Coil
extrautils2:ingredients:14, Blue Dye
extrautils2:ingredients:15, Upgrade Speed (Magical)
extrautils2:ingredients:16, Upgrade Speed (Ultimate)
extrautils2:ingredients:17, Evil Infused Iron Ingot
extrautils2:goldenlasso:0, Golden Lasso
extrautils2:goldenlasso:1, Cursed Lasso
extrautils2:chickenring:0, Chicken Wing Ring
extrautils2:chickenring:1, Ring of the Flying Squid
extrautils2:angelring:0, Angel Ring
extrautils2:angelring:1, Angel Ring
extrautils2:angelring:2, Angel Ring
extrautils2:angelring:3, Angel Ring
extrautils2:angelring:4, Angel Ring
extrautils2:angelring:5, Angel Ring
extrautils2:powermanager, Power Manager
extrautils2:bagofholding, Bag Of Holding
extrautils2:decorativeglass:0, Thickened Glass
extrautils2:decorativeglass:1, Thickened Glass (Bordered)
extrautils2:decorativeglass:2, Thickened Glass (Patterned)
extrautils2:decorativeglass:3, Dark Glass
extrautils2:decorativeglass:4, Glowing Glass
extrautils2:decorativeglass:5, Redstone Glass
extrautils2:ineffableglass:0, Ethereal Glass
extrautils2:ineffableglass:1, Reverse Ethereal Glass
extrautils2:ineffableglass:2, Ineffable Glass
extrautils2:ineffableglass:3, Dark Ineffable Glass
extrautils2:pipe, Transfer Pipe
extrautils2:playerchest, Player Chest
extrautils2:wrench, Wrench
extrautils2:boomerang, Magical Boomerang
extrautils2:book, Extra Utilities 2 Manual
extrautils2:contract, Contract
extrautils2:chunkloader, Chunk Loading Ward
extrautils2:filter, Filter
extrautils2:filterfluids, Filter Fluids
extrautils2:grocket:0, Transfer Node (Items)
extrautils2:grocket:1, Transfer Filter
extrautils2:grocket:2, Transfer Node (Fluids)
extrautils2:grocket:3, Retrieval Node (Items)
extrautils2:grocket:4, Retrieval Node (Fluids)
extrautils2:grocket:5, Transfer Pipe Filter
extrautils2:grocket:6, Transfer Node (Energy)
extrautils2:indexer, Indexer
extrautils2:indexerremote, Indexer Remote
extrautils2:crafter, Mechanical Crafter
extrautils2:scanner, Scanner
extrautils2:miner, Mechanical Miner
extrautils2:user, Mechanical User
extrautils2:klein:0, Klein Bottle
extrautils2:drum:0, Stone Drum
extrautils2:drum:1, Iron Drum
extrautils2:drum:2, Reinforced Large Drum
extrautils2:drum:3, Demonically Gargantuan Drum
extrautils2:drum:4, Creative Drum
extrautils2:machine:0, Machine Block
extrautils2:machine:0, Furnace
extrautils2:machine:0, Crusher
extrautils2:machine:0, Enchanter
extrautils2:machine:0, Survival Generator
extrautils2:machine:0, Furnace Generator
extrautils2:machine:0, Culinary Generator
extrautils2:machine:0, Magmatic Generator
extrautils2:machine:0, Heated Redstone Generator
extrautils2:machine:0, Ender Generator
extrautils2:machine:0, Potion Generator
extrautils2:machine:0, Pink Generator
extrautils2:machine:0, Overclocked Generator
extrautils2:machine:0, Explosive Generator
extrautils2:machine:0, Netherstar Generator
extrautils2:machine:0, Halitosis Generator
extrautils2:machine:0, Frosty Generator
extrautils2:machine:0, Death Generator
extrautils2:machine:0, Dischantment Generator
extrautils2:machine:0, Slimey Generator
extrautils2:teleporter:0, Overworld Portal
extrautils2:teleporter:1, Deep Dark Portal
extrautils2:powertransmitter, Wireless RF Transmitter
extrautils2:powerbattery, Wireless RF Battery
extrautils2:quarryproxy, Quantum Quarry Actuator
extrautils2:quarry, Quantum Quarry
extrautils2:spike_wood, Wooden Spikes
extrautils2:spike_stone, Stone Spikes
extrautils2:spike_iron, Iron Spikes
extrautils2:spike_gold, Golden Spikes
extrautils2:spike_diamond, Diamond Spikes
extrautils2:spike_creative, Creative Spikes
extrautils2:redstonelantern, Redstone Lantern
extrautils2:largishchest, Slightly-Larger Chest
extrautils2:minichest, Mini Chest
extrautils2:rainbowgenerator:0, Rainbow Generator!
extrautils2:rainbowgenerator:1, Rainbow Generator (bottom half)
extrautils2:rainbowgenerator:2, Rainbow Generator (top half)
extrautils2:magicapple, Magical Apple
extrautils2:simpledecorative:0, Block of Enchanted Metal
extrautils2:simpledecorative:1, Block of Demon Metal
extrautils2:simpledecorative:2, Block of Evil Infused Iron
extrautils2:creativechest, Creative Chest
extrautils2:creativeenergy, Creative Energy Source
extrautils2:creativeharvest, Creative Harvest
extrautils2:trowel, Trowel
extrautils2:biomemarker, Biome Marker
extrautils2:terraformer:0, Terraformer
extrautils2:terraformer:1, Antenna
extrautils2:terraformer:2, Humidifier
extrautils2:terraformer:3, Dehumidifier
extrautils2:terraformer:4, Heater
extrautils2:terraformer:5, Cooler
extrautils2:terraformer:6, Dehostilifier
extrautils2:terraformer:7, Magic Absorbtion
extrautils2:terraformer:8, Magic Infuser
extrautils2:terraformer:9, Climograph Base Unit
extrautils2:trashchest, Trash Chest
extrautils2:opinium:0, Opinium Core (Pathetic)
extrautils2:opinium:1, Opinium Core (Mediocre)
extrautils2:opinium:2, Opinium Core (Passable)
extrautils2:opinium:3, Opinium Core (Decent)
extrautils2:opinium:4, Opinium Core (Good)
extrautils2:opinium:5, Opinium Core (Damn Good)
extrautils2:opinium:6, Opinium Core (Amazing)
extrautils2:opinium:7, Opinium Core (Inspiring)
extrautils2:opinium:8, Opinium Core (Perfected)
extrautils2:lawsword, Kikoku
extrautils2:flattransfernode:0, Flat Transfer Node (Items)
extrautils2:flattransfernode:1, Flat Transfer Node (Fluids)
extrautils2:analogcrafter, Analog Crafter
extrautils2:decorativebedrock:0, Bedrock Bricks
extrautils2:decorativebedrock:1, Bedrock Slabs
extrautils2:decorativebedrock:2, Bedrock Cobblestone
extrautils2:compoundbow, Compound Bow
extrautils2:fireaxe, Fire Axe
extrautils2:interactionproxy, Ender Porcupine
extrautils2:luxsaber:0, Lux Saber
extrautils2:luxsaber:0, Lux Saber
extrautils2:luxsaber:1, Lux Saber
extrautils2:luxsaber:1, Lux Saber
extrautils2:luxsaber:2, Lux Saber
extrautils2:luxsaber:2, Lux Saber
extrautils2:luxsaber:3, Lux Saber
extrautils2:luxsaber:3, Lux Saber
extrautils2:luxsaber:4, Lux Saber
extrautils2:luxsaber:4, Lux Saber
extrautils2:luxsaber:5, Lux Saber
extrautils2:luxsaber:5, Lux Saber
extrautils2:luxsaber:6, Lux Saber
extrautils2:luxsaber:6, Lux Saber
extrautils2:luxsaber:7, Lux Saber
extrautils2:luxsaber:7, Lux Saber
extrautils2:ironwood_leaves:0, Ferrous-Juniper Leaves
extrautils2:ironwood_leaves:1, Burnt Ferrous-Juniper Leaves
extrautils2:ironwood_log:0, Ferrous-Juniper Log
extrautils2:ironwood_log:1, Ferrous-Juniper Log
extrautils2:ironwood_sapling:0, Ferrous-Juniper Sapling
extrautils2:ironwood_sapling:1, Dead Ferrous-Juniper Sapling
extrautils2:ironwood_planks:0, Ferrous-Juniper Planks
extrautils2:ironwood_planks:1, Raw Ferrous-Juniper Planks
hbm:redstone_sword, Redstone Sword
hbm:big_sword, Great Sword
hbm:dosimeter, Dosimeter
hbm:geiger_counter, Handheld Geiger Counter
hbm:digamma_diagnostic, Digamma Diagnostic
hbm:lung_diagnostic, Lung Diagnostic
hbm:screwdriver, Screwdriver
hbm:screwdriver_desh, Desh Screwdriver
hbm:hand_drill, Hand Drill
hbm:hand_drill_desh, Desh Hand Drill
hbm:reacher, Tungsten Reacher
hbm:bismuth_tool, Magnetic Extractor
hbm:wiring_red_copper, Cable Drum
hbm:survey_scanner, Survey Scanner
hbm:oil_detector, Oil Reservoir Detector
hbm:mirror_tool, Mirror Adjustment Tool
hbm:rbmk_tool, RBMK Console Linking Device
hbm:coltass, Coltass
hbm:linker, Telelinker
hbm:reactor_sensor, Reactor Remote Sensor
hbm:syringe_empty, Empty Syringe
hbm:syringe_awesome, AWESOME
hbm:syringe_antidote, Antidote
hbm:syringe_poison, Poisonous Injection
hbm:syringe_metal_empty, Metal Syringe
hbm:syringe_metal_medx, Med-X
hbm:syringe_metal_psycho, Psycho
hbm:syringe_metal_stimpak, Stimpak
hbm:syringe_metal_super, Super Stimpak
hbm:syringe_taint, Watery Taint Injection
hbm:syringe_mkunicorn, MKUNICORN
hbm:med_bag, Doctor's Bag
hbm:iv_xp_empty, Empty Experience Bag
hbm:iv_xp, Experience Bag
hbm:iv_empty, IV Bag
hbm:iv_blood, Blood Bag
hbm:radaway, RadAway Bag
hbm:radaway_strong, Strong RadAway Bag
hbm:radaway_flush, Elite RadAway Bag
hbm:radx, Rad-X
hbm:siox, SiOX Cancer Medication
hbm:pill_herbal, Herbal Paste
hbm:xanax, NAXA Anti-Digamma Medication
hbm:fmn, Flunitrazepam Tablet
hbm:five_htp, Enteramine Pills
hbm:pill_iodine, Iodine Pill
hbm:plan_c, Plan C
hbm:stealth_boy, Stealth Device
hbm:jetpack_tank, Jetpack Reserve Fuel Tank
hbm:gun_kit_1, Gun Oil
hbm:gun_kit_2, Gun Repair Kit
hbm:euphemium_kit, Euphemium Kit
hbm:cbt_device, CBT Device
hbm:gas_mask_filter_rag, Makeshift Gas Mask Filter
hbm:gas_mask_filter_piss, Advanced Makeshift Gas Mask Filter
hbm:gas_mask_filter_mono, Catalytic Mask Filter
hbm:gas_mask_filter, Gas Mask Filter
hbm:gas_mask_filter_combo, Gas Mask Combo Filter
hbm:gas_mask_filter_radon, Gas Mask Omega Filter
hbm:attachment_mask, Gas Mask Attachable
hbm:attachment_mask_mono, Carbon Monoxide Mask Attachable
hbm:back_tesla, Back-Mounted Tesla Coil
hbm:pads_rubber, Rubber Pads
hbm:pads_slime, Slime Pads
hbm:pads_static, Static Pads
hbm:cladding_paint, Lead Paint
hbm:cladding_rubber, Rubber Cladding
hbm:cladding_lead, Lead Cladding
hbm:cladding_desh, Desh Cladding
hbm:cladding_paa, PaA Alloy Cladding
hbm:cladding_ghiorsium, Ghiorsium Cladding
hbm:cladding_euphemium, Euphemium Cladding
hbm:cladding_di, Dineutronium Cladding
hbm:cladding_electronium, Electronium Cladding
hbm:cladding_iron, Iron Cladding
hbm:cladding_obsidian, Obsidian Skin
hbm:insert_kevlar, Kevlar Insert
hbm:insert_sapi, SAPI Insert
hbm:insert_esapi, ESAPI Insert
hbm:insert_xsapi, XSAPI Insert
hbm:insert_steel, Heavy Steel Insert
hbm:insert_du, DU Insert
hbm:insert_ferrouranium, Ferrouranium Insert
hbm:insert_polonium, Polonium Insert
hbm:insert_ghiorsium, Ghiorsium Insert
hbm:insert_era, Explosive Reactive Armor Insert
hbm:insert_di, Dineutronium Insert
hbm:insert_yharonite, Yharonite Insert
hbm:insert_doxium, Astolfium-Doped Doxium Insert
hbm:armor_polish, ShiningArmor™ Armor Polish
hbm:bandaid, Velvet Band-Aid
hbm:serum, Serum
hbm:quartz_plutonium, Plutonic Quartz
hbm:morning_glory, Morning Glory
hbm:lodestone, Lodestone
hbm:horseshoe_magnet, Horseshoe Magnet
hbm:industrial_magnet, Industrial Magnet
hbm:bathwater, Toxic Soapy Water
hbm:bathwater_mk2, Toxic Soapy Water (Horse Scented)
hbm:bathwater_mk3, Finest Chernobyl Bath Water (Meltdown Scented)
hbm:spider_milk, Bottle of Spider Milk
hbm:ink, 林— Ink
hbm:heart_piece, Heart Piece
hbm:heart_container, Heart Container
hbm:heart_booster, Heart Booster
hbm:heart_fab, Fab Heart
hbm:black_diamond, Black Diamond
hbm:wd40, VT-40
hbm:scrumpy, Bottle of Scrumpy
hbm:wild_p, Wild Pegasus Dry Whiskey
hbm:fabsols_vodka, Fabsol's Vodka
hbm:shackles, Shackles
hbm:injector_5htp, 5-HTP Autoinjector
hbm:injector_knife, 8 Inch Blade Autoinjector
hbm:decontamination_module, Decontamination Module
hbm:medal_liquidator, Liquidator Medal
hbm:medal_ghoul, Certified Ghoul
hbm:servo_set, Servo Set
hbm:servo_set_desh, Desh Servo Set
hbm:pocket_ptsd, Pocket Radar
hbm:v1, V1
hbm:protection_charm, Charm of Protection
hbm:meteor_charm, Meteor Charm
hbm:stamp_stone_flat, Flat Stamp (Stone)
hbm:stamp_stone_plate, Plate Stamp (Stone)
hbm:stamp_stone_wire, Wire Stamp (Stone)
hbm:stamp_stone_circuit, Circuit Stamp (Stone)
hbm:stamp_iron_flat, Flat Stamp (Iron)
hbm:stamp_iron_plate, Plate Stamp (Iron)
hbm:stamp_iron_wire, Wire Stamp (Iron)
hbm:stamp_iron_circuit, Circuit Stamp (Iron)
hbm:stamp_steel_flat, Flat Stamp (Steel)
hbm:stamp_steel_plate, Plate Stamp (Steel)
hbm:stamp_steel_wire, Wire Stamp (Steel)
hbm:stamp_steel_circuit, Circuit Stamp (Steel)
hbm:stamp_titanium_flat, Flat Stamp (Titanium)
hbm:stamp_titanium_plate, Plate Stamp (Titanium)
hbm:stamp_titanium_wire, Wire Stamp (Titanium)
hbm:stamp_titanium_circuit, Circuit Stamp (Titanium)
hbm:stamp_obsidian_flat, Flat Stamp (Obsidian)
hbm:stamp_obsidian_plate, Plate Stamp (Obsidian)
hbm:stamp_obsidian_wire, Wire Stamp (Obsidian)
hbm:stamp_obsidian_circuit, Circuit Stamp (Obsidian)
hbm:stamp_schrabidium_flat, Flat Stamp (Schrabidium)
hbm:stamp_schrabidium_plate, Plate Stamp (Schrabidium)
hbm:stamp_schrabidium_wire, Wire Stamp (Schrabidium)
hbm:stamp_schrabidium_circuit, Circuit Stamp (Schrabidium)
hbm:stamp_desh_flat, Flat Stamp (Desh)
hbm:stamp_desh_plate, Plate Stamp (Desh)
hbm:stamp_desh_wire, Wire Stamp (Desh)
hbm:stamp_desh_circuit, Circuit Stamp (Desh)
hbm:stamp_desh_357, .357 Magnum Stamp (Desh)
hbm:stamp_desh_44, .44 Magnum Stamp (Desh)
hbm:stamp_desh_9, Small Caliber Stamp (Desh)
hbm:stamp_desh_50, Large Caliber Stamp (Desh)
hbm:stamp_357, .357 Magnum Stamp
hbm:stamp_44, .44 Magnum Stamp
hbm:stamp_9, Small Caliber Stamp
hbm:stamp_50, Large Caliber Stamp
hbm:blades_aluminum, Aluminum Shredder Blades
hbm:blades_gold, Golden Shredder Blades
hbm:blades_iron, Iron Shredder Blades
hbm:blades_steel, Steel Shredder Blades
hbm:blades_titanium, Titanium Shredder Blades
hbm:blades_advanced_alloy, Advanced Shredder Blades
hbm:blades_combine_steel, CMB Shredder Blades
hbm:blades_schrabidium, Schrabidium Shredder Blades
hbm:blades_desh, Desh Shredder Blades
hbm:fuse, Fuse
hbm:redcoil_capacitor, Redcoil Capacitor
hbm:euphemium_capacitor, Euphemium Capacitor
hbm:titanium_filter, Titanium Filter
hbm:arc_electrode, Graphite Electrode
hbm:arc_electrode_burnt, Molten Electrode
hbm:arc_electrode_desh, Desh Electrode
hbm:overfuse, Singularity Screwdriver
hbm:piston_selenium, Radial Engine Piston
hbm:thermo_element, Thermoelectric Element
hbm:antiknock, Tetraethyllead Antiknock Agent
hbm:part_lithium, Box of Lithium Dust
hbm:part_beryllium, Box of Beryllium Dust
hbm:part_carbon, Box of Carbon Dust
hbm:part_copper, Box of Copper Dust
hbm:part_plutonium, Box of Plutonium Dust
hbm:fusion_shield_tungsten, Tungsten Fusion Reactor Blanket
hbm:fusion_shield_desh, Desh Fusion Reactor Blanket
hbm:fusion_shield_chlorophyte, Chlorophyte-Metallized Fusion Reactor Blanket
hbm:fusion_shield_vaporwave, Vaporwave Fusion Reactor Blanket
hbm:battery_sc_uranium, Self-Charging Uranium-238 Battery
hbm:battery_sc_technetium, Self-Charging Technetium-99 Battery
hbm:battery_sc_plutonium, Self-Charging Plutonium-238 Battery
hbm:battery_sc_polonium, Self-Charging Polonium-210 Battery
hbm:battery_sc_gold, Self-Charging Gold-198 Battery
hbm:battery_sc_lead, Self-Charging Lead-209 Battery
hbm:battery_sc_americium, Self-Charging Americium-241 Battery
hbm:battery_sc_balefire, Self-Charging Balefire-XXX Battery
hbm:battery_sc_schrabidium, Self-Charging Schrabidium-326 Battery
hbm:battery_sc_yharonite, Self-Charging Yharonite-REDACTED Battery
hbm:battery_sc_electronium, Self-Charging Electronium Battery
hbm:battery_creative, Infinite Battery
hbm:battery_generic, Battery
hbm:battery_red_cell, Redstone Power Cell
hbm:battery_red_cell_6, Sixfold Redstone Power Cell
hbm:battery_red_cell_24, 24-Fold Redstone Power Cell
hbm:battery_advanced, Advanced Battery
hbm:battery_advanced_cell, Advanced Power Cell
hbm:battery_advanced_cell_4, Quadruple Advanced Power Cell
hbm:battery_advanced_cell_12, Twelvefold Advanced Power Cell
hbm:battery_lithium, Lithium-Ion Battery
hbm:battery_lithium_cell, Lithium-Ion Power Cell
hbm:battery_lithium_cell_3, Tripple Lithium-Ion Power Cell
hbm:battery_lithium_cell_6, Sixfold Lithium-Ion Power Cell
hbm:battery_schrabidium, Schrabidium Battery
hbm:battery_schrabidium_cell, Schrabidium Power Cell
hbm:battery_schrabidium_cell_2, Double Schrabidium Power Cell
hbm:battery_schrabidium_cell_4, Quadruple Schrabidium Power Cell
hbm:battery_trixite, Off-Brand Spark Battery
hbm:battery_spark, Spark Battery
hbm:battery_spark_cell_6, Spark Power Cell
hbm:battery_spark_cell_25, Spark Arcane Car Battery
hbm:battery_spark_cell_100, Spark Arcane Energy Storage Array
hbm:battery_spark_cell_1000, Spark Arcane Mass-Energy Void
hbm:battery_spark_cell_2500, Spark Arcane Dirac Sea
hbm:battery_spark_cell_10000, Spark Solid Space-Time Crystal
hbm:battery_spark_cell_power, Spark Ludicrous Physics-Defying Energy Storage Unit
hbm:battery_potato, Potato Battery
hbm:battery_potatos, PotatOS
hbm:battery_su, SU-Battery
hbm:battery_su_l, Large SU-Battery
hbm:battery_steam, Steam Powered Energy Storage Tank
hbm:battery_steam_large, Large Steam Powered Energy Storage Tank
hbm:factory_core_titanium, Basic Factory Energy Cluster
hbm:factory_core_advanced, Advanced Factory Energy Cluster
hbm:hev_battery, Suit Battery
hbm:fusion_core, Fusion Core
hbm:energy_core, Makeshift Energy Core
hbm:fusion_core_infinite, Infinite Fusion Core
hbm:laser_crystal_nano, Nanotube Laser Crystal
hbm:laser_crystal_pentacene, Pentacene Laser Crystal
hbm:laser_crystal_co2, CO2-Desh Laser Crystal
